gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
15.8,8.44,8.03,1,18.5,0,18.1,7.0,4,5.06
20.3,8.21,5.79,1,6.3,1,21.7,7.3,2,3.98
26.0,7.48,8.63,1,14.0,0,16.1,6.3,4,6.35
42.4,6.95,7.9,0,17.2,0,14.0,4.5,1,6.04
33.8,6.15,6.93,0,16.3,1,17.9,6.5,1,4.03
20.3,8.92,6.85,0,12.6,0,4.0,7.7,2,5.41
26.9,8.09,7.48,1,12.6,0,4.5,8.4,4,6.28
23.9,6.79,8.52,0,22.7,1,16.2,7.1,6,3.97
22.9,8.22,7.1,1,19.6,0,5.0,6.1,3,4.71
39.8,7.43,7.14,0,11.7,1,16.2,7.8,6,5.29
16.3,7.21,7.02,0,21.7,0,12.2,7.3,4,2.92
46.1,7.94,8.78,0,18.8,0,2.4,5.4,1,7.69
38.3,6.76,6.63,1,17.4,0,12.6,4.3,4,4.41
40.9,7.16,6.97,1,17.6,0,24.0,6.2,3,5.27
25.4,7.62,8.46,0,9.3,1,1.0,9.3,1,6.97
28.5,7.0,7.15,1,22.5,0,8.0,7.8,4,4.48
15.7,8.17,8.14,0,19.8,0,5.5,9.2,2,5.48
24.8,9.37,6.09,1,16.2,0,4.4,6.9,2,5.13
34.9,6.75,6.79,1,16.2,1,6.0,6.9,1,4.95
43.0,5.83,8.48,1,14.5,1,8.1,3.0,5,5.37
18.9,5.5,6.32,1,12.2,0,22.3,4.1,4,1.84
26.3,7.35,6.85,0,17.7,0,7.6,7.7,6,3.7
28.5,6.84,7.26,0,11.0,0,3.6,7.3,2,4.6
16.0,7.71,6.01,1,15.8,1,2.4,3.6,2,2.45
35.9,7.63,6.59,0,15.5,0,5.0,7.2,1,5.43
22.8,5.9,7.11,0,16.9,0,9.9,8.5,5,3.17
28.0,5.69,7.05,0,19.7,0,0.9,7.5,1,3.85
25.5,7.8,8.28,0,17.0,1,8.1,6.2,1,5.59
22.1,7.64,8.54,1,18.5,0,3.4,3.3,4,5.15
29.9,7.07,6.14,0,5.3,0,3.5,7.6,1,4.86
27.8,5.84,7.11,1,17.3,0,4.5,5.7,2,4.16
26.3,7.97,7.67,1,15.4,0,21.2,7.8,2,6.11
22.7,8.77,8.52,1,16.9,1,9.0,8.0,4,6.56
33.2,7.78,7.72,0,12.4,1,6.4,8.4,3,5.73
46.5,6.65,7.29,0,20.8,1,7.3,7.6,5,4.96
31.4,7.54,7.67,1,16.3,0,3.3,6.5,3,5.9
40.0,6.13,7.67,1,11.3,0,3.3,7.9,2,6.09
16.1,8.56,6.07,1,12.2,0,11.2,5.5,1,3.82
31.6,7.58,7.19,0,19.5,0,5.5,9.0,1,5.68
19.0,5.73,8.46,1,14.6,1,1.5,6.0,0,5.18
15.2,7.2,6.79,1,15.0,0,11.2,9.7,2,4.26
22.6,7.96,7.13,1,14.0,0,4.8,6.6,4,4.76
41.9,7.17,6.76,1,20.1,0,1.3,7.7,3,5.62
39.5,7.22,4.69,1,17.4,0,8.4,7.2,1,3.62
32.4,6.28,7.02,1,9.1,1,11.3,4.3,4,4.23
14.7,8.07,7.3,0,10.1,0,24.8,7.8,2,4.84
28.0,6.85,6.49,1,15.0,0,1.0,5.8,5,3.89
33.0,5.34,5.85,1,11.8,1,11.9,6.8,3,2.99
31.8,7.13,6.12,0,4.2,1,14.9,7.1,4,4.26
11.6,8.48,7.76,0,11.3,1,38.5,5.5,3,3.94
21.1,7.11,8.97,1,13.6,0,18.0,6.1,1,6.26
29.4,9.24,8.38,1,13.0,0,17.7,8.9,2,7.96
35.4,7.93,5.66,1,18.6,0,17.7,5.0,4,4.02
8.0,7.84,7.85,1,3.8,0,5.8,7.9,1,5.65
28.4,7.37,6.34,0,11.1,0,7.2,6.4,1,4.33
31.4,7.43,6.42,1,19.0,1,8.5,8.5,5,4.57
38.5,7.24,6.54,1,11.7,0,4.1,8.1,3,5.82
36.9,7.2,7.71,0,8.9,1,12.5,6.0,2,5.9
35.8,8.03,7.96,0,11.6,1,9.1,8.0,1,7.27
22.0,6.56,6.9,0,17.2,1,16.9,6.1,4,2.67
10.9,6.42,6.92,0,13.7,1,5.8,9.6,2,3.25
26.1,6.38,7.46,1,11.4,0,2.8,7.2,6,4.22
40.0,9.55,7.57,0,17.4,1,3.8,6.5,0,7.37
43.9,8.03,8.18,0,16.9,0,3.5,6.4,1,7.39
37.1,7.8,5.72,0,8.7,1,7.6,6.5,1,4.61
34.3,6.44,7.02,1,15.5,1,14.1,6.6,4,4.64
33.8,8.12,5.93,0,8.5,0,16.8,8.1,3,5.35
24.4,7.38,6.95,0,20.9,1,1.8,6.3,2,4.22
28.7,7.71,6.77,0,21.2,0,30.4,5.7,2,4.01
46.7,6.52,6.95,0,13.6,0,0.5,8.6,3,6.27
20.6,7.66,6.2,0,20.3,0,2.4,9.0,2,3.69
46.1,7.08,5.51,1,11.2,1,10.4,5.8,3,4.97
26.8,6.73,4.91,0,14.3,1,5.8,6.6,4,1.77
43.3,8.23,6.87,0,12.1,0,3.7,8.9,2,6.43
15.9,5.96,6.57,0,14.9,0,2.4,7.7,3,2.67
35.9,8.06,6.32,1,15.3,0,3.9,9.4,2,6.13
22.6,8.18,8.32,0,15.0,0,3.8,8.0,1,6.69
15.8,6.62,6.14,1,14.5,0,9.1,7.7,1,3.38
32.2,6.68,8.42,1,15.6,0,13.0,6.5,2,6.24
40.1,7.28,8.62,0,21.3,0,4.0,5.5,0,7.05
21.6,7.78,5.05,1,4.9,1,6.9,5.2,1,3.02
15.0,7.35,7.09,1,24.6,0,7.0,7.0,2,3.66
29.1,7.93,6.6,1,13.2,0,8.7,9.1,5,5.34
29.1,9.26,4.09,1,14.6,0,5.8,5.4,2,3.65
35.5,6.99,5.56,1,21.6,0,9.3,6.8,3,3.75
39.5,5.78,7.77,0,18.0,0,4.8,4.5,2,4.69
29.4,8.33,9.02,1,17.7,0,20.0,9.1,4,7.66
48.6,9.18,7.9,1,21.2,0,4.5,5.8,2,8.49
32.2,7.89,7.32,0,14.2,1,7.6,10.0,2,5.98
26.5,6.41,6.98,1,19.6,0,6.3,7.7,3,3.6
13.9,7.38,8.68,0,8.7,0,8.3,9.3,6,5.96
27.4,6.38,9.15,1,17.1,0,14.7,4.4,0,5.87
26.6,8.14,6.41,1,17.8,0,39.0,3.3,3,3.55
39.6,6.15,5.0,1,20.7,0,4.6,6.4,1,2.8
34.6,7.2,4.9,1,18.5,0,5.4,7.1,4,3.29
18.2,6.5,8.32,1,16.0,0,2.5,7.9,5,4.8
31.7,7.63,6.95,0,13.4,0,10.1,9.3,2,5.96
36.7,7.13,7.18,1,13.4,0,2.7,6.5,6,5.36
45.3,7.68,5.21,0,13.4,0,18.7,6.4,2,4.76
38.9,7.52,6.25,0,8.5,0,26.7,6.7,5,4.67
37.6,6.51,6.7,1,23.7,1,12.4,7.5,4,4.04
30.6,8.13,7.21,0,20.0,0,9.7,5.1,4,4.56
33.9,7.45,6.6,0,16.3,0,3.1,4.3,5,4.04
42.5,6.51,5.96,1,19.1,0,18.3,7.5,2,4.4
16.7,9.74,6.22,0,18.8,1,1.8,5.0,6,3.41
26.5,7.98,8.21,0,10.0,0,12.2,8.7,2,6.78
22.3,7.35,7.24,1,18.2,0,4.7,3.7,3,3.84
33.8,8.92,7.61,1,21.3,1,12.0,5.8,4,6.05
42.3,9.34,6.1,0,11.6,0,3.6,5.0,4,6.14
24.0,7.35,4.05,1,7.3,1,1.8,6.0,4,2.11
6.1,7.85,6.48,1,9.2,0,6.5,5.7,1,3.58
25.9,6.51,6.13,1,14.5,0,13.8,8.7,2,4.48
39.1,7.35,7.35,1,8.9,0,12.7,10.0,0,7.08
35.4,7.3,10.0,0,14.1,1,16.7,5.2,2,7.13
34.3,7.68,7.7,0,11.7,0,6.6,6.0,2,6.39
27.2,7.83,9.74,1,15.0,0,15.6,6.8,6,7.09
17.2,8.06,7.57,0,12.5,0,7.6,5.4,1,4.96
35.2,7.74,6.37,1,14.8,0,3.0,7.8,4,5.39
21.7,6.29,7.35,0,18.0,0,3.6,4.9,2,3.41
51.8,6.56,8.78,1,10.2,1,3.4,7.9,3,8.23
35.7,6.95,8.83,0,16.4,0,4.6,7.1,5,6.46
24.2,7.22,6.42,0,10.7,0,8.1,8.1,1,4.54
23.9,8.55,7.25,1,15.0,0,16.2,7.0,2,5.52
29.1,6.34,5.57,1,14.6,1,15.6,8.1,4,3.23
27.6,7.14,7.82,1,16.8,1,6.7,7.8,4,5.37
41.2,8.45,8.55,0,15.9,1,10.5,6.7,5,7.51
31.9,7.2,7.04,1,21.2,0,6.3,7.8,0,5.23
22.7,7.96,6.33,1,14.9,0,1.3,9.1,1,5.18
48.9,7.36,7.36,0,11.9,0,16.1,4.3,3,6.23
30.5,7.76,7.42,0,19.6,0,11.9,4.0,2,4.82
37.7,7.27,7.08,1,16.7,0,1.7,8.9,5,5.91
23.9,8.17,7.18,0,19.4,1,13.5,8.3,0,4.94
33.6,5.95,6.83,1,14.4,0,11.6,9.1,3,4.82
33.1,7.14,8.0,0,8.5,0,3.8,6.8,2,6.15
11.1,7.8,7.74,1,26.2,1,10.2,9.6,3,4.26
50.2,8.03,6.02,0,12.0,1,26.3,10.0,5,5.57
42.9,8.99,5.99,1,9.2,1,10.2,8.7,1,6.9
26.0,7.11,6.75,0,18.6,0,10.5,7.9,7,3.76
19.0,8.98,7.74,0,10.3,1,7.4,8.1,3,5.82
33.5,6.84,7.15,0,13.0,0,12.8,7.3,2,5.06
30.9,8.83,6.36,0,15.6,1,12.5,7.5,4,4.66
33.6,8.32,7.26,0,14.3,0,14.3,7.7,5,5.43
31.9,6.59,6.67,0,13.2,0,8.5,10.0,3,4.81
35.1,7.81,7.88,0,22.9,0,5.9,5.9,4,5.4
44.5,7.45,7.33,0,14.4,1,10.7,6.7,4,5.97
35.7,8.13,6.68,1,10.5,0,17.8,7.0,3,6.27
19.5,7.28,7.23,0,19.9,1,0.9,7.9,2,4.3
43.6,7.19,8.32,0,11.4,0,9.6,7.4,5,6.5
46.4,8.87,6.43,0,14.5,0,27.3,5.1,1,6.05
61.5,7.4,7.4,1,10.5,0,9.4,7.1,1,8.54
18.8,8.33,6.93,1,16.1,0,23.3,6.8,2,5.08
32.4,7.27,7.43,0,15.2,1,6.0,7.0,1,5.36
9.2,9.17,6.35,0,14.9,0,10.9,8.3,3,3.95
35.5,6.82,7.11,1,15.8,1,10.8,8.8,2,5.2
24.5,6.89,8.11,1,19.1,0,9.2,5.7,5,4.55
49.2,9.02,6.06,1,18.5,0,41.7,9.9,6,6.41
22.3,7.06,5.67,0,9.8,1,7.0,4.8,0,2.79
13.1,9.1,5.71,1,11.6,1,5.4,5.9,3,3.7
25.3,8.39,5.83,0,19.6,0,7.2,6.7,3,3.7
10.2,7.35,7.6,1,11.1,0,1.5,8.1,1,4.91
37.5,5.69,5.59,0,17.5,0,10.9,4.4,0,2.77
9.3,7.48,6.7,0,19.2,0,3.2,10.0,2,3.55
30.3,7.6,7.62,1,6.8,0,1.1,4.3,1,6.24
9.2,8.67,7.42,1,13.0,0,5.0,9.3,2,5.43
26.8,9.09,6.61,1,19.1,0,9.4,6.4,0,5.71
46.4,6.82,7.19,0,14.3,0,5.6,7.1,4,5.76
33.6,8.3,7.11,1,13.0,0,5.6,3.7,3,5.7
21.4,8.27,6.78,1,19.2,0,4.2,8.1,3,4.68
29.7,8.57,6.79,0,20.5,0,33.5,6.8,2,5.02
30.2,8.0,9.24,0,11.6,1,10.8,8.8,3,7.94
34.7,5.56,7.81,1,23.8,0,9.8,4.9,2,4.65
16.3,7.34,9.48,0,6.1,1,7.0,9.1,0,7.04
35.9,6.34,6.5,1,7.5,0,6.3,4.4,1,4.57
3.0,7.3,6.92,1,12.7,0,8.0,7.4,5,2.88
23.7,8.48,5.67,1,13.3,0,0.6,4.8,5,3.68
25.1,7.81,6.19,1,13.6,1,17.4,9.9,2,5.62
36.3,8.65,8.9,0,12.3,0,16.2,8.4,5,7.55
30.2,7.84,6.48,0,11.4,0,2.7,9.4,5,4.97
15.9,6.2,8.92,0,13.9,0,2.1,6.6,1,5.07
20.2,4.98,5.76,0,12.1,0,6.6,6.5,3,1.33
32.0,7.65,5.95,0,18.4,1,5.3,6.9,2,4.22
29.2,7.29,6.66,1,15.2,0,19.6,6.8,0,5.13
24.2,6.52,6.94,1,13.9,0,11.7,6.4,2,4.13
25.2,5.8,7.92,1,14.6,0,8.8,6.7,2,4.77
37.0,6.77,7.45,0,20.6,0,8.9,8.8,0,5.88
24.8,7.31,6.58,1,12.6,1,8.6,8.5,4,4.66
29.1,8.17,6.87,1,8.6,0,4.6,5.2,4,5.43
51.7,7.69,6.68,0,10.1,0,3.2,8.1,4,7.07
15.8,9.11,6.09,0,13.8,0,3.2,4.9,3,3.95
11.5,6.46,6.11,1,17.4,1,2.5,9.2,3,2.57
37.8,8.38,8.03,0,19.4,0,6.2,5.6,0,6.96
23.2,7.55,5.17,1,23.2,1,8.3,8.2,6,2.12
26.8,8.19,8.62,1,18.7,0,8.4,8.0,4,6.19
22.2,7.06,6.66,0,10.6,0,0.9,6.5,1,4.23
27.4,8.57,6.23,0,14.0,0,10.3,6.4,5,4.62
46.0,7.8,7.74,0,4.2,1,12.4,6.7,4,6.97
38.0,6.82,8.49,1,13.4,0,3.4,7.7,2,7.44
38.6,7.49,8.12,1,12.0,0,10.7,8.3,1,7.43
15.8,7.26,7.5,1,3.4,0,3.3,10.0,5,5.12
18.5,7.99,8.09,1,25.5,0,6.7,9.6,2,5.68
1.6,6.32,5.28,1,13.1,0,14.1,7.9,4,0.52
21.9,7.47,6.48,0,4.5,1,4.2,7.4,2,4.64
39.6,7.9,6.09,1,13.6,0,12.0,6.2,4,5.26
35.2,7.53,8.22,1,23.3,0,1.4,8.0,0,6.7
27.8,8.85,6.62,0,24.5,0,3.4,9.1,4,4.95
29.8,8.27,7.85,1,15.3,0,7.0,8.7,2,7.14
23.1,7.49,7.54,1,15.5,0,0.8,7.4,1,5.58
32.0,7.72,6.14,0,21.1,1,10.9,6.1,2,3.86
37.7,7.8,6.41,1,14.2,0,6.0,7.2,3,5.39
13.8,7.9,8.29,1,17.3,0,9.6,8.1,2,5.91
33.0,5.67,6.22,1,19.2,1,13.8,8.8,1,3.59
39.3,7.2,7.12,0,9.6,0,1.6,7.4,4,5.69
25.8,6.02,6.22,1,22.7,0,12.3,8.4,2,2.77
37.0,8.78,6.69,0,10.6,1,5.7,8.6,1,6.47
58.1,7.44,6.95,1,11.8,0,18.4,6.6,1,7.43
29.0,7.31,6.22,0,15.5,1,7.7,6.1,7,3.0
33.9,8.4,6.04,0,19.7,0,12.3,9.5,4,4.9
22.6,7.92,7.29,1,18.4,1,6.1,8.1,3,5.08
31.8,6.37,6.16,1,14.8,0,6.5,7.8,1,4.36
34.6,7.43,6.19,1,16.4,1,5.1,6.2,5,4.47
31.9,7.16,6.06,0,20.4,1,11.2,3.9,4,2.88
19.8,5.76,6.92,1,15.0,0,8.4,7.7,1,3.61
32.1,6.81,7.94,0,10.9,1,7.2,7.7,1,5.76
44.6,7.32,8.51,0,12.0,0,0.5,8.0,2,7.59
34.5,7.39,6.27,1,19.5,0,9.0,7.0,3,4.98
39.6,6.02,9.15,0,10.9,0,20.2,6.2,2,6.64
27.6,8.65,6.0,0,7.2,0,8.3,7.4,2,5.12
37.5,7.4,8.08,1,13.5,1,4.4,8.9,5,7.1
32.8,7.54,6.28,1,14.6,0,2.1,7.8,4,4.67
20.5,7.9,6.13,1,19.3,0,13.9,5.0,5,3.31
33.2,6.71,6.26,1,7.7,0,22.8,6.7,3,4.45
20.1,7.96,6.95,0,16.7,1,19.4,6.0,2,3.84
23.7,7.13,7.58,0,20.8,1,7.3,9.4,2,4.77
31.9,6.6,7.67,1,10.9,1,10.5,6.7,3,5.55
33.0,8.07,6.06,0,15.4,0,10.7,9.2,3,4.98
18.1,8.99,6.01,1,4.2,0,4.9,7.3,2,5.05
40.5,8.22,6.08,0,19.4,1,6.2,6.4,2,5.29
35.7,8.42,6.89,1,19.0,1,5.5,5.6,3,5.59
23.0,6.98,6.79,0,14.9,0,19.2,6.5,5,2.92
14.6,5.9,6.05,0,8.4,1,4.5,7.0,1,2.16
28.6,8.99,7.27,1,18.3,1,11.3,5.3,0,5.97
25.5,9.55,9.26,0,13.8,0,19.6,8.0,3,7.89
31.1,9.04,6.5,1,1.1,1,6.8,5.7,3,6.28
26.4,7.16,6.57,1,18.9,1,16.4,4.8,4,3.39
9.9,6.35,7.56,1,20.8,0,13.0,5.0,2,2.79
26.1,6.43,6.44,0,21.7,0,10.8,6.3,5,2.24
26.9,5.82,7.67,1,8.6,1,13.1,7.8,2,4.87
36.3,7.39,6.28,1,5.4,0,20.2,9.5,5,5.8
23.0,9.11,8.83,1,12.9,1,8.9,6.6,3,7.25
46.8,7.36,7.34,1,17.6,0,36.0,7.5,3,6.25
10.9,7.8,6.38,1,10.3,1,42.0,6.9,2,3.2
43.1,8.88,6.41,1,7.0,0,5.9,3.8,5,6.25
27.8,7.1,6.49,0,18.6,0,3.6,7.6,1,3.92
38.6,9.54,8.37,1,13.3,0,2.4,7.0,2,8.75
30.8,9.49,5.73,0,18.1,1,3.0,4.6,1,4.71
41.4,7.37,6.33,1,15.1,0,15.1,9.5,3,5.66
26.1,6.92,6.44,0,14.2,1,21.6,7.9,4,3.02
19.0,8.2,6.98,0,14.7,0,1.0,4.5,3,3.85
44.2,7.15,6.73,1,13.2,0,2.3,7.8,3,6.25
28.9,6.34,5.51,0,12.7,1,19.0,10.0,5,2.88
32.2,8.78,6.6,0,9.5,0,3.9,7.0,1,5.86
42.3,8.72,6.9,1,17.4,1,15.8,8.0,3,6.92
19.7,7.66,6.37,1,21.2,0,24.5,6.1,1,3.83
36.0,6.24,7.69,0,12.5,1,8.8,6.3,4,4.65
24.1,6.27,7.92,0,24.3,0,5.8,9.3,2,4.5
28.7,7.61,6.92,0,16.9,0,12.2,8.0,2,4.92
30.7,7.0,7.23,0,16.3,0,6.8,8.6,6,4.92
15.0,7.16,4.84,1,18.3,0,4.7,6.6,4,1.57
22.2,8.52,6.58,0,19.9,0,2.2,7.7,4,4.12
43.5,8.23,8.0,0,12.7,0,10.3,6.9,4,7.19
38.9,8.88,6.58,1,17.8,1,8.2,7.9,0,6.39
29.4,6.51,6.26,1,20.2,1,7.7,6.8,2,3.87
32.4,7.16,9.28,1,13.1,1,5.0,9.7,1,8.32
27.1,8.26,8.82,0,15.0,0,6.6,6.6,1,6.93
43.6,7.95,7.47,1,11.2,0,25.6,7.6,2,7.29
28.0,9.03,8.14,1,12.5,0,8.8,4.3,4,6.71
32.3,7.92,4.77,1,13.3,0,9.4,8.8,2,4.37
41.5,9.35,6.21,0,10.5,0,5.2,5.2,2,6.18
22.2,8.04,6.53,1,14.7,1,12.2,6.0,4,4.51
45.6,8.56,6.76,1,16.7,0,18.3,5.1,2,6.59
14.7,7.18,6.51,1,17.1,1,4.7,4.9,1,3.3
46.3,7.51,4.45,1,11.0,0,12.0,8.5,2,4.82
26.3,8.41,7.39,0,12.0,0,9.3,5.8,1,5.69
27.6,9.11,7.54,0,19.3,0,4.8,4.8,4,5.68
11.1,8.23,8.6,1,12.0,0,1.4,4.7,5,5.1
25.5,7.42,6.21,0,19.1,0,9.6,8.7,5,3.33
19.6,8.88,6.13,0,11.3,0,8.9,6.5,0,4.5
23.9,5.31,4.32,0,16.9,0,6.1,6.9,3,0.68
28.6,6.08,6.71,1,18.8,0,9.2,8.4,3,4.2
39.6,8.18,7.9,1,1.8,0,7.8,7.9,2,8.12
32.1,7.51,6.39,0,19.3,0,7.1,7.3,1,4.84
33.1,8.11,9.14,1,21.5,0,7.5,8.9,3,7.86
19.0,7.56,6.74,0,13.5,0,18.6,5.1,1,3.55
21.2,8.07,7.15,1,16.7,0,4.9,6.5,5,4.7
48.0,6.69,5.64,0,10.8,0,6.7,8.4,1,5.42
22.6,8.07,7.29,1,16.8,0,3.4,9.8,2,5.79
46.6,8.49,5.02,0,27.3,0,15.2,9.9,2,4.91
27.6,8.72,7.69,0,4.0,0,9.8,5.2,1,6.36
30.0,9.51,7.72,0,12.5,0,6.8,7.1,7,6.33
40.7,7.74,8.36,0,19.0,1,4.7,7.7,5,6.64
42.7,7.77,5.98,1,21.3,0,10.8,6.8,3,4.81
28.9,5.98,7.16,0,8.1,0,5.2,8.0,5,4.18
26.1,6.97,7.56,0,11.8,1,6.3,10.0,0,5.69
29.4,7.31,7.44,0,12.1,0,6.9,5.7,4,4.86
33.4,8.55,6.13,0,11.7,1,10.4,5.1,4,3.99
38.9,6.89,4.61,1,14.4,0,3.1,8.0,4,3.29
30.0,8.3,7.35,0,7.9,1,16.4,6.3,3,5.64
36.2,7.5,6.85,0,13.7,0,5.3,8.0,2,5.87
46.4,7.32,6.43,0,10.3,0,4.3,7.3,0,6.44
33.8,7.75,7.76,0,14.7,0,15.4,6.7,5,5.47
33.1,7.11,6.96,0,11.5,1,10.9,6.0,4,4.74
14.8,7.07,5.68,1,14.2,1,17.0,7.1,3,2.51
3.7,5.8,5.07,0,9.8,0,6.1,6.4,4,0.06
33.9,7.25,5.87,1,19.8,1,12.3,8.7,2,4.1
29.1,7.02,9.39,1,13.4,0,5.9,7.2,4,7.14
24.9,6.98,7.72,0,15.1,0,3.5,5.1,4,4.54
32.4,7.92,7.19,1,14.3,0,25.7,9.1,2,5.98
29.4,8.16,6.82,1,15.0,0,14.6,6.8,2,5.26
41.3,7.73,6.75,1,15.0,1,9.8,10.0,5,6.11
30.9,8.5,8.17,1,19.0,0,12.2,6.6,2,6.78
22.5,8.08,6.51,0,13.6,1,17.0,5.8,3,3.76
39.9,7.2,7.58,0,11.4,1,11.1,6.6,1,5.91
27.8,7.04,6.65,1,15.2,0,7.5,6.8,4,4.49
35.3,7.81,8.94,0,11.9,1,8.6,6.6,4,7.34
25.2,8.07,7.74,0,14.6,1,3.7,6.1,3,5.21
23.5,8.9,8.25,1,9.7,1,10.2,6.3,2,7.07
30.8,8.69,6.42,1,20.2,0,8.8,9.5,1,5.92
30.1,6.96,8.06,0,11.1,1,5.9,6.6,4,5.03
34.8,7.4,6.69,0,21.0,0,5.9,10.0,4,4.58
27.3,8.17,7.11,0,14.7,0,2.6,8.6,2,5.61
11.6,8.57,8.64,0,19.3,0,17.7,6.9,3,5.69
25.7,8.44,5.96,1,11.2,1,12.0,8.0,1,5.11
37.9,7.44,7.2,1,5.2,0,24.8,6.2,3,5.94
27.0,6.25,7.44,1,6.8,0,9.0,8.6,2,5.63
27.5,6.5,7.52,0,27.5,0,3.2,9.0,2,4.17
39.9,7.77,6.55,1,12.0,0,5.5,7.9,5,6.22
22.9,7.84,9.09,1,20.5,0,18.7,6.2,3,6.47
14.6,6.4,5.71,1,8.5,0,2.5,7.9,3,2.69
28.4,7.54,8.46,1,15.9,0,2.1,6.0,2,6.56
25.2,8.13,8.22,1,16.7,0,15.1,4.9,6,5.5
20.3,6.35,8.9,1,29.2,0,6.5,7.4,4,4.79
28.2,8.6,5.41,0,13.4,0,20.9,4.6,2,4.0
34.9,7.12,6.13,1,11.4,1,16.9,6.4,4,4.12
29.9,8.76,8.49,1,16.8,0,10.3,7.6,1,7.85
33.1,6.97,5.12,1,10.4,0,4.2,9.3,0,4.0
48.1,6.47,5.39,1,17.0,0,3.4,6.0,3,3.97
26.6,7.04,6.51,1,14.7,1,14.1,5.5,2,3.81
32.8,7.4,7.19,1,11.2,0,10.9,8.2,2,6.25
24.9,7.11,8.59,0,17.5,0,10.8,7.3,3,5.1
21.5,7.28,6.81,1,15.5,0,12.1,7.1,3,4.56
24.2,7.83,6.39,1,18.8,1,12.5,4.8,2,3.8
25.2,7.33,7.31,1,23.3,1,9.5,8.6,5,4.67
33.6,7.43,7.47,0,12.5,0,8.8,3.8,1,5.0
53.5,5.79,7.44,1,12.9,1,3.9,7.3,1,6.52
22.8,7.89,6.82,1,8.3,0,3.1,8.8,6,5.06
25.8,7.41,5.04,1,17.6,0,4.8,7.2,3,2.71
29.4,9.11,6.08,1,11.8,0,19.2,6.6,2,5.61
34.0,6.56,8.42,1,16.7,1,4.7,5.4,5,5.39
32.6,5.69,7.19,1,20.8,1,8.8,6.1,2,4.15
42.8,8.12,6.68,0,11.6,0,5.8,10.0,1,6.83
5.7,7.85,8.12,1,12.6,0,5.4,6.2,4,4.49
6.1,6.49,5.87,1,20.1,0,4.3,7.7,2,1.36
25.0,5.97,6.77,0,18.5,0,20.8,5.7,3,2.85
41.0,9.04,7.14,0,18.0,0,6.4,6.5,2,7.28
14.3,8.91,6.56,1,13.0,1,3.4,4.6,2,3.94
0.0,5.01,7.1,0,7.8,0,2.9,6.9,3,1.49
35.7,7.04,6.81,0,11.4,1,10.8,6.5,4,4.63
32.4,9.16,5.6,1,10.0,0,6.4,9.0,5,5.89
19.1,7.02,7.18,1,17.9,0,16.0,5.7,4,3.37
20.1,7.01,5.67,0,16.4,1,1.0,6.4,2,2.44
20.3,7.22,7.17,1,12.0,1,8.4,8.4,2,5.02
31.1,6.38,8.37,1,12.9,0,4.5,6.9,6,5.56
23.7,5.8,6.72,1,17.4,0,14.8,6.8,3,3.07
34.9,8.55,5.83,0,13.4,0,11.0,6.7,4,4.88
1.5,5.66,6.87,0,12.1,0,8.9,5.5,3,1.62
21.4,7.75,6.17,0,24.9,1,9.8,6.4,4,2.71
18.7,8.39,7.59,1,12.3,1,9.1,7.1,3,5.73
27.4,6.05,6.85,1,18.3,1,0.9,5.3,6,2.88
24.6,6.58,8.71,0,17.0,0,6.1,5.4,2,5.17
38.0,8.71,8.16,0,7.4,1,15.9,8.8,4,7.47
11.4,8.03,6.85,0,11.6,0,6.9,7.8,3,3.81
30.5,6.88,7.72,1,19.1,0,4.3,7.5,4,5.28
35.6,8.7,6.61,1,14.3,0,5.5,6.2,0,6.25
48.6,8.71,7.03,1,7.7,0,15.4,7.3,1,8.23
25.2,7.77,6.64,0,17.0,0,0.6,3.4,5,3.52
33.2,6.6,7.77,1,12.1,1,12.7,5.2,3,4.99
12.0,7.09,8.43,1,17.2,0,13.8,7.9,0,5.17
6.1,7.79,7.8,1,28.4,0,11.8,6.0,4,3.06
38.4,7.31,7.92,0,16.9,1,3.0,6.7,6,5.59
29.9,8.44,7.92,1,18.1,0,5.2,7.5,2,6.75
41.8,5.97,7.55,0,13.7,1,8.4,5.9,3,4.97
16.3,6.01,5.86,0,9.4,0,6.6,6.1,3,1.87
35.2,7.68,8.7,0,20.1,1,12.0,6.5,2,6.57
48.7,7.01,8.8,0,12.0,1,3.8,7.2,3,7.39
34.2,6.87,6.77,0,13.9,1,15.2,4.6,3,4.11
32.8,5.73,6.63,1,24.0,1,13.1,7.5,6,2.81
30.1,7.52,7.61,0,13.3,1,2.5,7.0,4,5.36
14.3,7.45,7.55,0,21.1,0,3.1,7.2,2,4.04
43.6,8.15,6.8,0,16.9,0,2.3,5.9,2,5.91
23.9,7.57,5.75,1,12.2,0,5.3,6.9,2,4.04
35.0,7.37,7.31,0,16.7,1,10.8,8.4,1,5.52
14.4,8.68,7.55,1,11.4,1,3.7,8.0,0,5.67
18.2,6.19,7.73,0,19.5,1,12.9,8.8,4,3.28
44.4,8.04,7.35,0,21.2,0,8.3,5.6,3,6.28
26.5,5.83,6.73,1,15.2,0,2.1,8.0,2,4.08
44.5,6.66,7.99,0,21.7,1,4.4,6.1,4,5.75
29.2,6.29,7.07,1,15.8,0,5.5,3.6,3,4.12
11.6,8.28,6.54,1,19.6,0,7.3,8.4,5,3.39
